pay_dt_quarter,consume_large_area_name,good_mid_class_merged,order_fst,order_re,order_wake,members,amt,qty,orders,tag_price_avg,tag_price_std,tag_price_min,tag_price_p10,tag_price_p25,tag_price_p50,tag_price_p75,tag_price_p90,tag_price_max,barg_price_avg,barg_price_std
2022Q3,可隆-新疆,其他,32,26,3,48,17015.27,93,61,291.06,83.56,132.3,186.61,236.75,291.06,345.37,395.51,466.53,177.67,42.51
2022Q3,可隆-新疆,棉服,56,99,13,175,719352.02,310,168,2696.9,694.79,1376.79,1828.41,2245.28,2696.9,3148.51,3565.39,4155.96,2261.13,372.74
2022Q3,可隆-新疆,连衣裙,23,32,7,50,100184.13,94,62,1392.22,423.49,587.59,862.86,1116.95,1392.22,1667.5,1921.59,2281.56,1069.21,181.16
2022Q3,可隆-新疆,短裤,61,35,21,92,111963.12,172,117,797.84,192.62,431.86,557.06,672.64,797.84,923.04,1038.61,1202.33,662.67,86.71
2022Q3,可隆-青海,防水夹克,106,84,13,166,842478.32,399,203,3208.57,861.74,1571.27,2131.4,2648.44,3208.57,3768.7,4285.74,5018.22,2242.4,525.73
2022Q3,可隆-青海,卫衣,41,79,27,112,201984.8,227,147,1075.35,257.02,587.02,754.08,908.29,1075.35,1242.41,1396.62,1615.09,906.38,161.66
2022Q3,可隆-青海,长袖T恤,36,86,13,108,122783.13,199,135,928.81,229.95,491.91,641.37,779.34,928.81,1078.28,1216.25,1411.71,615.0,129.63
2022Q3,可隆-青海,三合一夹克,23,51,16,83,521532.41,158,90,4153.44,1169.14,1932.08,2692.02,3393.5,4153.44,4913.38,5614.86,6608.63,3193.69,743.57
2022Q3,可隆-青海,POLO,48,50,11,91,100466.41,159,109,984.41,138.74,720.81,810.99,894.23,984.41,1074.59,1157.83,1275.75,624.14,80.67
2022Q3,可隆-青海,短袖T恤,61,80,15,138,157673.45,210,156,920.45,271.99,403.67,580.46,743.66,920.45,1097.24,1260.43,1491.62,740.71,176.83
2022Q3,可隆-青海,长裤,22,37,4,56,93777.3,100,63,1461.83,205.0,1072.34,1205.59,1328.58,1461.83,1595.08,1718.07,1892.32,919.4,188.04
2022Q3,可隆-青海,衬衫,44,35,10,64,102373.46,124,89,1173.54,169.99,850.57,961.06,1063.05,1173.54,1284.03,1386.02,1530.51,839.35,175.04
2022Q3,可隆-青海,针织夹克,5,25,6,27,60300.27,69,36,1447.71,202.93,1062.15,1194.05,1315.81,1447.71,1579.62,1701.37,1873.86,892.64,139.81
2022Q3,可隆-青海,羽绒服,88,47,22,137,595750.92,203,157,4101.04,1061.48,2084.23,2774.19,3411.08,4101.04,4791.01,5427.89,6330.15,2977.79,451.38
2022Q3,可隆-青海,鞋,30,66,19,101,294982.31,205,115,2160.18,388.44,1422.13,1674.62,1907.69,2160.18,2412.66,2645.73,2975.9,1531.79,274.29
2022Q3,可隆-青海,马夹,17,22,5,48,91641.41,66,44,2035.98,289.56,1485.82,1674.04,1847.77,2035.98,2224.2,2397.93,2644.06,1404.29,229.93
2022Q3,可隆-青海,软壳夹克,36,44,15,95,252324.88,140,95,2276.7,407.68,1502.1,1767.09,2011.7,2276.7,2541.69,2786.3,3132.84,1810.68,305.23
2022Q3,可隆-青海,配件,20,44,6,74,29982.75,94,70,471.31,137.15,210.72,299.87,382.16,471.31,560.46,642.75,759.32,311.7,77.05
2022Q3,可隆-青海,抓绒夹克,28,35,9,49,167002.18,121,72,1609.29,391.51,865.42,1119.9,1354.81,1609.29,1863.77,2098.67,2431.45,1246.88,316.6
2022Q3,可隆-青海,防风夹克,34,53,10,100,275948.88,178,97,2092.72,389.46,1352.75,1605.9,1839.57,2092.72,2345.86,2579.54,2910.58,1473.24,311.6
2022Q3,可隆-青海,其他,4,7,1,10,3555.15,15,12,321.95,78.94,171.97,223.28,270.64,321.95,373.26,420.63,487.73,234.78,53.68
2022Q3,可隆-青海,棉服,22,37,7,58,148347.47,91,66,2371.97,334.97,1735.53,1953.26,2154.24,2371.97,2589.71,2790.69,3075.42,1601.38,436.99
2022Q3,可隆-青海,连衣裙,26,23,11,48,164417.32,114,60,1749.87,454.62,886.08,1181.58,1454.36,1749.87,2045.37,2318.15,2704.58,1393.06,196.25
2022Q3,可隆-青海,短裤,27,30,6,56,46267.6,68,63,947.16,254.14,464.29,629.49,781.97,947.16,1112.36,1264.84,1480.86,665.25,161.31
2022Q3,可隆-线下山,防水夹克,202,363,156,554,2559260.91,1148,721,3610.42,982.93,1742.86,2381.77,2971.52,3610.42,4249.32,4839.08,5674.57,2261.96,633.08
2022Q3,可隆-线下山,卫衣,126,114,59,322,409976.52,560,299,1139.58,251.7,661.34,824.95,975.97,1139.58,1303.18,1454.2,1668.15,779.74,164.77
2022Q3,可隆-线下山,长袖T恤,102,109,22,238,218432.95,337,233,927.27,220.84,507.68,651.22,783.73,927.27,1070.82,1203.32,1391.04,647.06,153.79
2022Q3,可隆-线下山,三合一夹克,65,126,27,179,693970.78,274,218,3863.35,844.35,2259.08,2807.91,3314.52,3863.35,4412.18,4918.79,5636.49,2559.33,589.65
2022Q3,可隆-线下山,POLO,50,127,21,176,155577.9,249,198,926.48,174.88,594.21,707.89,812.81,926.48,1040.16,1145.08,1293.73,637.34,132.96
2022Q3,可隆-线下山,短袖T恤,226,267,47,464,500024.91,850,540,843.09,118.89,617.2,694.48,765.81,843.09,920.36,991.7,1092.75,566.53,157.01
2022Q3,可隆-线下山,长裤,199,250,55,413,843768.28,763,504,1554.16,401.86,790.62,1051.83,1292.95,1554.16,1815.37,2056.49,2398.07,1128.75,244.07
2022Q3,可隆-线下山,衬衫,62,104,32,204,228411.9,312,198,1213.87,284.39,673.54,858.39,1029.02,1213.87,1398.72,1569.36,1811.08,664.98,94.23
2022Q3,可隆-线下山,针织夹克,107,105,32,189,567759.95,404,244,1679.79,294.67,1119.93,1311.46,1488.26,1679.79,1871.33,2048.13,2298.6,1279.64,230.1
2022Q3,可隆-线下山,羽绒服,153,223,82,397,2071987.91,807,458,3376.93,900.44,1666.09,2251.38,2791.64,3376.93,3962.22,4502.49,5267.87,2600.44,653.26
2022Q3,可隆-线下山,鞋,74,240,42,295,940085.52,568,356,2390.31,701.83,1056.84,1513.02,1934.12,2390.31,2846.5,3267.59,3864.15,1651.05,359.5
2022Q3,可隆-线下山,马夹,67,106,16,158,521382.31,339,189,2077.69,495.33,1136.57,1458.53,1755.73,2077.69,2399.66,2696.85,3117.88,1473.48,182.1
2022Q3,可隆-线下山,软壳夹克,98,155,46,261,676682.67,401,299,2205.74,317.16,1603.14,1809.29,1999.59,2205.74,2411.9,2602.19,2871.78,1734.92,274.65
2022Q3,可隆-线下山,配件,65,88,20,144,92575.96,311,173,369.75,62.3,251.38,291.88,329.25,369.75,410.24,447.62,500.57,283.07,39.98
2022Q3,可隆-线下山,抓绒夹克,88,96,31,175,442297.86,291,215,1851.51,535.47,834.12,1182.17,1503.45,1851.51,2199.57,2520.85,2976.0,1505.91,215.51
2022Q3,可隆-线下山,防风夹克,76,160,28,277,643103.06,441,264,2435.85,726.44,1055.62,1527.8,1963.66,2435.85,2908.03,3343.89,3961.37,1433.1,281.38
2022Q3,可隆-线下山,其他,19,37,5,57,19921.83,95,61,303.99,64.58,181.29,223.26,262.02,303.99,345.97,384.73,439.62,214.24,46.89
2022Q3,可隆-线下山,棉服,59,72,44,145,470752.09,223,175,3119.94,657.43,1870.82,2298.15,2692.61,3119.94,3547.27,3941.73,4500.54,2019.22,542.84
2022Q3,可隆-线下山,连衣裙,37,37,14,73,167857.51,129,88,1582.53,324.44,966.1,1176.99,1371.65,1582.53,1793.42,1988.08,2263.85,1292.51,291.17
2022Q3,可隆-线下山,短裤,63,74,20,161,140746.67,241,157,836.32,249.25,362.75,524.76,674.31,836.32,998.33,1147.88,1359.74,574.31,73.92
2022Q4,可隆-东北,防水夹克,512,704,85,929,4249972.37,1980,1301,3176.7,989.64,1296.39,1939.65,2533.44,3176.7,3819.97,4413.75,5254.95,2200.18,466.58
2022Q4,可隆-东北,卫衣,262,341,102,608,913914.04,1066,705,1236.52,372.78,528.23,770.53,994.21,1236.52,1478.83,1702.5,2019.36,846.65,213.14
2022Q4,可隆-东北,长袖T恤,245,270,47,525,503424.26,812,562,813.16,192.33,447.73,572.75,688.15,813.16,938.18,1053.58,1217.06,651.55,163.96
2022Q4,可隆-东北,三合一夹克,150,229,33,325,2428658.37,708,412,4479.32,1389.04,1840.15,2743.03,3576.45,4479.32,5382.19,6215.62,7396.3,3417.73,444.42
2022Q4,可隆-东北,POLO,345,364,72,676,736855.79,1164,781,880.49,157.52,581.21,683.6,778.11,880.49,982.88,1077.39,1211.28,646.47,153.94
2022Q4,可隆-东北,短袖T恤,159,243,53,443,438189.05,764,455,755.52,179.49,414.48,531.15,638.85,755.52,872.19,979.88,1132.45,578.84,70.73
2022Q4,可隆-东北,长裤,243,284,47,449,766346.76,851,574,1479.1,382.31,752.71,1001.21,1230.6,1479.1,1727.6,1956.98,2281.95,932.11,236.47
2022Q4,可隆-东北,衬衫,204,226,103,480,631671.6,943,533,1006.72,276.62,481.14,660.95,826.92,1006.72,1186.53,1352.5,1587.63,758.68,113.71
2022Q4,可隆-东北,针织夹克,103,106,39,230,298259.59,336,248,1388.12,196.75,1014.29,1142.18,1260.23,1388.12,1516.01,1634.06,1801.3,892.19,169.04
2022Q4,可隆-东北,羽绒服,216,335,118,666,3309231.37,1047,669,3983.33,592.35,2857.87,3242.89,3598.3,3983.33,4368.35,4723.76,5227.25,3228.52,725.2
2022Q4,可隆-东北,鞋,217,191,98,416,1212072.08,842,506,2333.09,633.69,1129.08,1540.98,1921.19,2333.09,2744.98,3125.2,3663.83,1407.14,350.55
2022Q4,可隆-东北,马夹,188,288,47,399,1066805.09,712,523,1823.49,325.13,1205.74,1417.08,1612.15,1823.49,2034.83,2229.91,2506.27,1495.12,222.52
2022Q4,可隆-东北,软壳夹克,354,282,67,542,2308959.57,1339,703,2400.88,543.62,1368.0,1721.35,2047.53,2400.88,2754.23,3080.41,3542.48,1691.52,277.3
2022Q4,可隆-东北,配件,156,223,53,372,182533.7,684,432,397.36,57.03,289.01,326.08,360.3,397.36,434.43,468.65,517.13,268.45,39.12
2022Q4,可隆-东北,抓绒夹克,87,249,34,333,723610.62,510,370,1949.27,281.34,1414.73,1597.6,1766.4,1949.27,2132.14,2300.94,2540.07,1406.41,281.63
2022Q4,可隆-东北,防风夹克,153,231,34,376,815946.11,434,418,2156.35,528.43,1152.34,1495.82,1812.87,2156.35,2499.83,2816.88,3266.04,1805.11,390.82
2022Q4,可隆-东北,其他,63,105,14,139,79175.28,284,182,367.34,52.73,267.15,301.43,333.06,367.34,401.61,433.25,478.07,253.75,32.85
2022Q4,可隆-东北,棉服,139,280,47,464,1319765.76,608,466,3074.1,525.75,2075.18,2416.92,2732.37,3074.1,3415.84,3731.29,4178.18,2165.0,298.22
2022Q4,可隆-东北,连衣裙,53,76,21,121,224600.82,274,150,1485.84,279.72,954.38,1136.2,1304.03,1485.84,1667.66,1835.49,2073.25,817.38,221.87
2022Q4,可隆-东北,短裤,134,223,25,307,314523.61,549,382,790.01,111.62,577.93,650.48,717.46,790.01,862.56,929.54,1024.41,539.57,141.08
2022Q4,可隆-华东,防水夹克,511,502,213,988,4069670.32,2069,1226,3374.59,1015.1,1445.9,2105.71,2714.78,3374.59,4034.41,4643.47,5506.31,2057.09,547.69
2022Q4,可隆-华东,卫衣,147,449,42,573,775975.38,980,638,1114.35,351.91,445.72,674.46,885.61,1114.35,1343.09,1554.24,1853.37,809.37,181.32
2022Q4,可隆-华东,长袖T恤,427,581,69,947,841530.02,1403,1077,891.24,183.64,542.32,661.69,771.87,891.24,1010.61,1120.8,1276.9,588.57,94.97
2022Q4,可隆-华东,三合一夹克,103,101,38,232,1254237.36,376,242,4269.61,935.42,2492.3,3100.33,3661.58,4269.61,4877.63,5438.89,6234.0,3602.57,646.23
2022Q4,可隆-华东,POLO,117,344,49,669,541427.73,815,510,1051.42,260.75,555.99,725.48,881.93,1051.42,1220.91,1377.36,1599.0,680.34,190.29
2022Q4,可隆-华东,短袖T恤,259,394,64,647,524118.1,930,717,774.66,233.47,331.07,482.82,622.91,774.66,926.41,1066.49,1264.94,548.51,133.25
2022Q4,可隆-华东,长裤,270,305,69,572,1270156.47,1133,644,1262.59,368.7,562.06,801.71,1022.93,1262.59,1502.24,1723.47,2036.86,1045.54,178.98
2022Q4,可隆-华东,衬衫,120,105,32,246,327921.97,459,257,1014.71,295.17,453.88,645.74,822.84,1014.71,1206.57,1383.67,1634.57,696.16,140.22
2022Q4,可隆-华东,针织夹克,282,308,121,543,828073.12,1103,711,1145.06,237.17,694.42,848.59,990.89,1145.06,1299.22,1441.52,1643.12,723.15,90.36
2022Q4,可隆-华东,羽绒服,372,303,73,706,3186329.02,1152,748,3713.7,988.01,1836.47,2478.68,3071.49,3713.7,4355.91,4948.71,5788.53,2628.03,660.07
2022Q4,可隆-华东,鞋,218,252,55,414,1463733.69,829,525,2356.19,563.57,1285.41,1651.73,1989.87,2356.19,2722.51,3060.65,3539.69,1733.05,325.18
2022Q4,可隆-华东,马夹,234,267,43,463,834726.3,585,544,1801.86,418.22,1007.23,1279.08,1530.01,1801.86,2073.7,2324.63,2680.12,1435.87,400.19
2022Q4,可隆-华东,软壳夹克,383,428,131,733,2208205.47,1420,942,2561.24,807.1,1027.74,1552.36,2036.62,2561.24,3085.85,3570.12,4256.16,1571.14,439.15
2022Q4,可隆-华东,配件,238,185,52,402,171500.29,687,475,352.32,72.7,214.18,261.44,305.06,352.32,399.57,443.19,504.99,280.05,35.03
2022Q4,可隆-华东,抓绒夹克,129,166,29,363,492332.53,450,324,1585.44,386.81,850.5,1101.93,1334.01,1585.44,1836.87,2068.95,2397.74,1043.46,151.94
2022Q4,可隆-华东,防风夹克,413,387,104,717,1778815.53,1370,904,2493.83,648.16,1262.33,1683.63,2072.53,2493.83,2915.13,3304.02,3854.95,1495.71,283.54
2022Q4,可隆-华东,其他,66,95,35,181,85350.73,320,196,316.06,69.15,184.66,229.61,271.11,316.06,361.0,402.5,461.28,271.02,41.03
2022Q4,可隆-华东,棉服,402,435,134,612,2689530.07,1568,971,2560.09,428.47,1745.99,2024.5,2281.59,2560.09,2838.6,3095.69,3459.89,1803.15,405.33
2022Q4,可隆-华东,连衣裙,35,73,24,111,244921.19,199,132,1602.28,351.37,934.69,1163.07,1373.89,1602.28,1830.67,2041.49,2340.15,1214.02,244.3
2022Q4,可隆-华东,短裤,227,223,65,460,575295.69,956,515,784.73,224.54,358.11,504.06,638.78,784.73,930.68,1065.4,1256.26,589.57,151.58
2022Q4,可隆-华北,防水夹克,324,567,59,897,3610219.31,1523,950,3564.59,861.84,1927.09,2487.29,3004.39,3564.59,4124.79,4641.89,5374.46,2724.6,480.16
2022Q4,可隆-华北,卫衣,314,423,93,731,1307222.6,1283,830,1345.2,355.74,669.28,900.52,1113.96,1345.2,1576.43,1789.88,2092.26,966.43,124.04
2022Q4,可隆-华北,长袖T恤,260,238,56,443,504842.69,751,554,804.01,214.83,395.83,535.47,664.37,804.01,943.65,1072.55,1255.16,706.01,170.95
2022Q4,可隆-华北,三合一夹克,175,257,32,404,2016137.65,619,464,4050.52,741.36,2641.95,3123.83,3568.64,4050.52,4532.4,4977.22,5607.37,3216.21,752.79
2022Q4,可隆-华北,POLO,239,365,107,631,765666.94,936,711,1142.98,215.8,732.96,873.23,1002.71,1142.98,1283.25,1412.73,1596.16,821.36,124.21
2022Q4,可隆-华北,短袖T恤,246,623,89,717,1050949.02,1644,958,742.56,108.05,537.26,607.5,672.32,742.56,812.79,877.62,969.46,616.22,87.05
2022Q4,可隆-华北,长裤,299,541,115,800,1124099.41,1158,955,1327.0,294.63,767.21,958.71,1135.49,1327.0,1518.51,1695.28,1945.71,923.27,206.55
2022Q4,可隆-华北,衬衫,241,225,62,377,683056.33,888,528,1059.39,183.73,710.3,829.72,939.96,1059.39,1178.81,1289.05,1445.22,783.07,215.14
2022Q4,可隆-华北,针织夹克,112,111,45,318,338745.06,489,268,1431.71,284.76,890.66,1075.76,1246.62,1431.71,1616.81,1787.67,2029.72,815.06,212.08
2022Q4,可隆-华北,羽绒服,246,270,56,575,2148921.19,839,572,3610.89,962.57,1782.01,2407.68,2985.22,3610.89,4236.56,4814.1,5632.28,2666.5,553.35
2022Q4,可隆-华北,鞋,175,259,85,459,1571499.48,732,519,2383.37,651.65,1145.24,1568.81,1959.8,2383.37,2806.94,3197.93,3751.83,2124.58,463.29
2022Q4,可隆-华北,马夹,120,173,22,281,534847.54,449,315,1831.11,270.64,1316.9,1492.81,1655.19,1831.11,2007.02,2169.4,2399.44,1208.55,195.55
2022Q4,可隆-华北,软壳夹克,160,309,30,421,1457847.51,824,499,2660.03,386.49,1925.71,2176.92,2408.82,2660.03,2911.25,3143.14,3471.65,1747.66,301.83
2022Q4,可隆-华北,配件,259,231,92,547,313810.27,1039,582,401.34,121.98,169.57,248.86,322.05,401.34,480.63,553.82,657.51,309.95,42.31
2022Q4,可隆-华北,抓绒夹克,188,248,50,348,650006.53,640,486,1613.77,407.08,840.32,1104.92,1349.17,1613.77,1878.37,2122.62,2468.64,1045.1,283.46
2022Q4,可隆-华北,防风夹克,224,419,51,521,1663758.29,1231,694,2377.11,393.12,1630.18,1885.71,2121.58,2377.11,2632.64,2868.51,3202.66,1446.02,268.6
2022Q4,可隆-华北,其他,31,41,16,79,32295.55,163,88,317.52,66.99,190.25,233.79,273.98,317.52,361.07,401.26,458.2,201.07,50.31
2022Q4,可隆-华北,棉服,208,173,34,319,1303223.91,607,415,2893.31,695.3,1572.23,2024.18,2441.36,2893.31,3345.25,3762.44,4353.44,2213.23,290.38
2022Q4,可隆-华北,连衣裙,29,111,17,124,210732.04,263,157,1324.71,271.95,808.02,984.78,1147.95,1324.71,1501.48,1664.65,1895.8,829.84,190.91
2022Q4,可隆-华北,短裤,96,294,53,371,408137.41,662,443,858.77,215.13,450.02,589.86,718.93,858.77,998.6,1127.68,1310.54,633.68,165.95
2022Q4,可隆-华南,防水夹克,332,524,138,737,3151224.45,1533,994,3359.57,627.23,2167.84,2575.54,2951.87,3359.57,3767.27,4143.61,4676.75,2030.66,468.22
2022Q4,可隆-华南,卫衣,230,304,104,561,789460.15,847,638,1475.58,246.43,1007.36,1167.54,1315.4,1475.58,1635.75,1783.61,1993.07,935.09,190.75
2022Q4,可隆-华南,长袖T恤,243,349,74,670,878408.13,1319,666,882.18,265.81,377.14,549.92,709.4,882.18,1054.96,1214.45,1440.39,677.3,181.73
2022Q4,可隆-华南,三合一夹克,135,196,38,281,1339163.62,484,369,3981.84,1176.69,1746.13,2510.98,3216.99,3981.84,4746.68,5452.7,6452.88,2580.73,332.61
2022Q4,可隆-华南,POLO,260,399,46,735,797024.35,1214,705,868.82,125.7,629.99,711.69,787.11,868.82,950.52,1025.94,1132.78,652.8,159.35
2022Q4,可隆-华南,短袖T恤,198,360,97,617,343505.63,655,655,804.37,164.94,490.99,598.2,697.16,804.37,911.59,1010.55,1150.75,512.47,61.68
2022Q4,可隆-华南,长裤,342,370,160,871,1440735.86,1350,872,1431.79,306.94,848.61,1048.12,1232.28,1431.79,1631.3,1815.46,2076.36,1009.08,160.64
2022Q4,可隆-华南,衬衫,314,355,111,592,826260.08,1024,780,970.11,191.58,606.12,730.64,845.59,970.11,1094.64,1209.58,1372.42,795.99,95.66
2022Q4,可隆-华南,针织夹克,82,124,20,177,418940.21,395,226,1525.26,339.22,880.74,1101.23,1304.76,1525.26,1745.75,1949.28,2237.62,1146.44,308.37
2022Q4,可隆-华南,羽绒服,429,311,41,713,2852812.5,1095,781,3655.89,974.48,1804.38,2437.79,3022.48,3655.89,4289.3,4873.99,5702.3,2636.16,711.1
2022Q4,可隆-华南,鞋,122,245,43,419,939314.32,632,410,2167.23,598.31,1030.45,1419.35,1778.33,2167.23,2556.13,2915.11,3423.67,1424.04,384.92
2022Q4,可隆-华南,马夹,129,179,33,297,771230.04,577,341,1829.66,404.07,1061.93,1324.58,1567.02,1829.66,2092.31,2334.75,2678.2,1393.24,386.69
2022Q4,可隆-华南,软壳夹克,309,349,145,812,1403855.51,1008,803,2455.81,599.07,1317.58,1706.97,2066.41,2455.81,2845.2,3204.64,3713.85,1496.15,209.68
2022Q4,可隆-华南,配件,194,309,54,403,224032.3,781,557,370.02,117.76,146.29,222.83,293.48,370.02,446.56,517.22,617.31,289.98,36.87
2022Q4,可隆-华南,抓绒夹克,207,193,44,424,772331.11,754,444,1787.96,483.87,868.6,1183.12,1473.44,1787.96,2102.48,2392.8,2804.09,1085.56,251.71
2022Q4,可隆-华南,防风夹克,203,322,29,556,1364297.52,806,554,2254.78,611.04,1093.81,1490.98,1857.6,2254.78,2651.95,3018.57,3537.95,1644.7,230.75
2022Q4,可隆-华南,其他,60,122,10,174,42061.88,236,192,300.4,52.62,200.42,234.62,266.19,300.4,334.6,366.17,410.9,197.53,53.55
2022Q4,可隆-华南,棉服,146,148,29,248,962006.9,453,323,2758.83,795.55,1247.27,1764.38,2241.72,2758.83,3275.94,3753.27,4429.49,2062.46,332.77
2022Q4,可隆-华南,连衣裙,60,59,18,121,193746.76,173,137,1580.89,317.51,977.62,1184.0,1374.51,1580.89,1787.27,1977.78,2247.66,1143.57,247.89
2022Q4,可隆-华南,短裤,193,248,68,465,386942.8,619,509,809.7,242.44,349.07,506.65,652.11,809.7,967.28,1112.74,1318.81,604.67,132.92
2022Q4,可隆-华西,防水夹克,374,261,52,509,2177775.61,937,687,3147.45,566.61,2070.89,2439.19,2779.16,3147.45,3515.75,3855.72,4337.34,2423.59,438.72
2022Q4,可隆-华西,卫衣,285,393,116,579,1169107.33,1210,794,1386.81,328.86,761.97,975.73,1173.05,1386.81,1600.57,1797.89,2077.42,930.65,122.92
2022Q4,可隆-华西,长袖T恤,276,388,62,605,729476.18,1147,726,894.12,130.64,645.91,730.82,809.21,894.12,979.04,1057.42,1168.46,638.86,117.46
2022Q4,可隆-华西,三合一夹克,192,111,21,303,1462980.9,469,324,4971.31,1504.84,2112.1,3090.25,3993.16,4971.31,5949.46,6852.36,8131.48,3054.32,620.22
2022Q4,可隆-华西,POLO,358,316,76,637,567804.26,883,750,988.74,204.38,600.41,733.26,855.89,988.74,1121.59,1244.22,1417.95,649.09,119.2
2022Q4,可隆-华西,短袖T恤,162,223,29,402,516188.83,737,414,800.21,121.09,570.14,648.85,721.5,800.21,878.92,951.58,1054.51,649.72,166.53
2022Q4,可隆-华西,长裤,179,188,41,400,802116.92,683,408,1464.81,241.34,1006.26,1163.13,1307.94,1464.81,1621.68,1766.49,1971.63,1161.92,269.21
2022Q4,可隆-华西,衬衫,191,202,58,356,370649.3,552,451,1087.0,173.75,756.88,869.82,974.07,1087.0,1199.94,1304.19,1451.87,662.3,177.54
2022Q4,可隆-华西,针织夹克,150,177,13,316,400698.49,552,340,1071.94,182.43,725.32,843.9,953.36,1071.94,1190.52,1299.99,1455.05,688.03,99.59
2022Q4,可隆-华西,羽绒服,242,281,87,552,2879743.77,960,610,3395.11,597.84,2259.21,2647.81,3006.51,3395.11,3783.71,4142.41,4650.58,2787.65,676.55
2022Q4,可隆-华西,鞋,205,160,60,355,902787.17,605,425,2284.28,399.82,1524.63,1784.51,2024.4,2284.28,2544.16,2784.05,3123.9,1446.36,342.78
2022Q4,可隆-华西,马夹,116,258,55,296,957573.79,590,429,1889.88,518.88,904.01,1241.28,1552.61,1889.88,2227.15,2538.48,2979.52,1574.42,422.12
2022Q4,可隆-华西,软壳夹克,237,223,36,442,1703974.12,762,496,2842.42,866.05,1196.92,1759.85,2279.49,2842.42,3405.36,3924.99,4661.14,2186.22,384.55
2022Q4,可隆-华西,配件,296,300,84,702,269543.83,967,680,411.92,83.21,253.82,307.91,357.83,411.92,466.01,515.94,586.67,278.97,64.93
2022Q4,可隆-华西,抓绒夹克,92,177,57,285,501047.1,393,326,1809.0,569.22,727.48,1097.48,1439.01,1809.0,2179.0,2520.53,3004.37,1450.92,381.81
2022Q4,可隆-华西,防风夹克,240,408,61,566,1529945.85,1033,709,2517.08,546.58,1478.58,1833.86,2161.81,2517.08,2872.36,3200.31,3664.9,1588.48,199.9
2022Q4,可隆-华西,其他,63,107,16,139,66686.46,232,186,333.79,75.31,190.7,239.65,284.84,333.79,382.74,427.93,491.94,275.59,41.53
2022Q4,可隆-华西,棉服,105,244,31,306,1326390.79,638,380,2626.06,714.38,1268.74,1733.09,2161.72,2626.06,3090.41,3519.03,4126.25,2032.81,297.18
2022Q4,可隆-华西,连衣裙,45,45,17,110,174459.29,163,107,1494.74,222.92,1071.19,1216.09,1349.84,1494.74,1639.63,1773.38,1962.86,1047.06,277.08
2022Q4,可隆-华西,短裤,104,168,53,271,205233.0,438,325,805.71,137.71,544.05,633.56,716.19,805.71,895.22,977.85,1094.9,467.74,123.56
2022Q4,可隆-安徽,防水夹克,343,674,177,820,3944519.37,2108,1194,3190.92,689.07,1881.68,2329.58,2743.02,3190.92,3638.81,4052.26,4637.97,2007.96,417.26
2022Q4,可隆-安徽,卫衣,150,226,49,349,436981.69,554,425,1126.32,258.38,635.39,803.34,958.37,1126.32,1294.27,1449.3,1668.92,796.56,167.77
2022Q4,可隆-安徽,长袖T恤,138,148,47,294,297173.96,435,333,1042.4,271.48,526.6,703.06,865.94,1042.4,1218.86,1381.75,1612.5,661.31,125.38
2022Q4,可隆-安徽,三合一夹克,212,239,49,383,1774223.97,712,500,4261.82,983.13,2393.89,3032.92,3622.79,4261.82,4900.86,5490.73,6326.39,2627.64,386.56
2022Q4,可隆-安徽,POLO,138,161,29,247,295989.17,485,328,880.9,232.06,439.98,590.82,730.06,880.9,1031.74,1170.97,1368.22,639.59,127.93
2022Q4,可隆-安徽,短袖T恤,203,234,38,490,349438.7,775,475,684.78,130.4,437.02,521.78,600.02,684.78,769.54,847.78,958.62,432.78,110.3
2022Q4,可隆-安徽,长裤,158,257,98,402,631031.47,752,513,1420.01,200.82,1038.45,1168.98,1289.47,1420.01,1550.54,1671.03,1841.73,868.34,107.7
